,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
231,Wild Mountain Thyme,5.6 (8k),"Drama , Comedy , Romance ",1h 42min,PG-13,John Patrick Shanley 
232,Look Who's Talking,5.9 (82k),Comedy ,1h 33min,PG-13,Amy Heckerling 
233,Your Highness,5.5 (100k),"Fantasy , Romance , Comedy ",1h 38min,R,David Gordon Green 
234,Austenland,6.2 (20k),"Comedy , Romance ",1h 37min,PG-13,Jerusha Hess 
235,The Negotiator,7.3 (141k),"Mystery & Thriller , Action & Adventure , Crime , Drama ",2h 20min,R,F. Gary Gray 
236,Take This Waltz,6.5 (28k),"Drama , Comedy ",1h 56min,R,Sarah Polley 
237,Seven Years in Tibet,7.1 (142k),"Drama , History , War & Military ",2h 19min,PG-13,Jean-Jacques Annaud 
238,Skin: A History of Nudity in the Movies,6.7,"Documentary , History ",2h 11min,NULL,Danny Wolf 
239,Enron: The Smartest Guys in the Room,7.6 (18k),"Documentary , History ",1h 49min,R,Alex Gibney 
240,The Miseducation of Cameron Post,6.6 (21k),"Drama , Comedy ",1h 32min,NULL,Desiree Akhavan 
241,Compliance,6.4 (34k),"Mystery & Thriller , Drama , History , Horror , Crime ",1h 30min,R,Craig Zobel 
242,Lights Out,6.3 (126k),"Horror , Mystery & Thriller , Drama ",1h 21min,PG-13,David F. Sandberg 
243,All Good Things,6.3 (56k),"Drama , Mystery & Thriller , Crime , Romance ",1h 41min,R,Andrew Jarecki 
244,47 Meters Down,5.6 (54k),"Drama , Mystery & Thriller , Horror ",1h 29min,PG-13,Johannes Roberts 
245,Stay,6.7 (79k),"Mystery & Thriller , Drama ",1h 39min,R,Marc Forster 
246,Together,6.2 (3k),"Drama , Romance , Comedy ",1h 27min,R,Stephen Daldry 
247,Disobedience,6.6 (30k),"Drama , Romance , Made in Europe ",1h 54min,R,Sebastián Lelio 
